osm_id,highway_type,name,nodes
195246424,residential,Jakha Road,"[2041461898, 2057197756, 2057197759, 2057197767, 2057197774, 3240790429, 2057197776, 2057197779, 2057197781, 3270125741, 2057197786, 2057197788, 2057197789, 2057197790, 2057197792, 2057197795, 2057197797, 2057197798, 2057197801, 2057197804, 2057197805, 2057197806, 3679393072, 3679393073]"
195246433,unclassified,Unnamed,"[2057197965, 2254728682, 3458815715, 2057197955, 2057197953, 2057197952, 2057197951, 2057197947, 2057197945, 2057197939, 11037097361, 2057197937, 2057197936, 2057197935, 2057197931, 2057197928, 2057197926, 2057197915]"
195246435,track,Unnamed,"[2057197874, 9756663579, 3307527908, 2057197873, 3453316786]"
195246436,residential,Unnamed,"[2057197841, 2057197837, 2057197836, 2057197835, 2057197834, 2057197833, 2057197832, 2057197831, 2057197828, 2057197827, 2057197826, 2057197825, 2057197822, 2057197819, 2057197817, 2057197816, 2057197815, 2057197814, 2057197813, 2057197812, 2057197811, 2057197810, 2057197808]"
195246437,track,Unnamed,"[2318054941, 3458754309, 913398343, 2057197880, 2057197882, 2057197884, 2057197885, 2057197886, 2057197887, 2057197889, 2057197890, 2057197892, 2057197893, 2057197894, 2057197896, 2057197898, 2057197900, 2057197904, 2057197909, 2057197913, 11037097362, 2057197915, 2057197920, 2057197921, 2057197918, 2057197916, 2057197914, 2057197912, 2057197911, 2057197910, 2057197908, 2057197907, 2057197906, 2057197905, 2057197903, 2057197902, 2057197901, 2057197899, 2057197897, 2057197895, 913398352]"
195246439,track,Unnamed,"[1487816164, 2057197867, 2057197862, 2057197859, 2057197854, 2057197853]"
195246449,residential,Sairam Marg,"[2057198037, 3045193455]"
195246450,residential,Sairam Marg,"[3045193455, 12715864664, 1350400453, 1887753913, 6081358062, 5047708028, 1887753910, 6072851567, 6072851566, 1887753906, 1887753902, 10928249333, 10928249332, 1887753893, 5006336107, 12989555495]"
195246937,residential,Pannahity Galli,"[1914270465, 6084174580, 6084174581, 1914270463]"
195246938,residential,Pannahity Galli,"[1914270465, 6084174579, 1914270470, 3189579406, 2102405732]"
195249439,secondary,उत्तर ढोका सडक,"[2057252774, 2057252773]"
195249441,secondary,उत्तर ढोका सडक,"[2057252773, 5085635897, 268307716]"
195254869,service,Bhadrakali Marg,"[2057264926, 2342039436]"
195254870,service,Bhadrakali Marg,"[2342039436, 1832459939, 12725034649, 313366984, 4315496273, 9546611404, 4914887959, 10901587986, 1776974871, 4914887968, 1832459988, 4914888002, 4914887962, 2741635619, 724302658]"
195254871,secondary,मानकामना मार्ग,"[2004031732, 1957158919, 762033588, 10211546689, 10211546701, 845506755, 9516036878, 31151329]"
195254872,residential,Surya Bikram Gyawali Marg,"[2057264928, 3017733877, 1950355040, 1950355052, 8491421201, 1950355054, 1950520567, 1950520568, 1950520569, 2030361256, 1950520570, 6089270686, 1350400361, 3547387344, 12744038291, 6089270279, 12744038290, 12744038289, 1950355056]"
195254874,service,Unnamed,"[6092321254, 6092321256, 2036184887]"
195273419,path,Unnamed,"[2057443462, 2057443465, 2057443466, 2057443467, 2057443468, 2057443469, 2057443470, 2057443471, 2057443472, 2057443473, 3453303964, 2057443474, 2057443475, 2057443476, 2057443477]"
195273420,unclassified,Unnamed,"[2057443584, 2057443583, 2057443582, 2057443581, 2057443580, 2057443579, 2057443578, 2057443577, 2057443576, 2057443575, 2057443574, 2057443573, 2057443572, 2057443571, 3478380738, 2057443570, 2057443568, 2057443564, 2057443559, 2057443558]"
195273421,residential,Way to TU,"[8438897536, 2057443620, 11785928044, 6094485269, 2057443614, 8438897538, 2831039051, 2057443592, 6094485268, 6094485267, 2057443599, 2057443586, 11523852500]"
195516755,service,Unnamed,"[1278032879, 2059452680]"
195516756,footway,Unnamed,"[2059452657, 2059452656]"
195516757,path,Unnamed,"[6446523404, 2059452658]"
195516758,path,Unnamed,"[2059452655, 6446523403, 6446523402, 6446523401, 6446523400, 6446523399, 6446523398, 6446523397, 6446523396]"
195516759,service,Unnamed,"[1278032883, 2059452763, 2059452765, 2059452768, 2059452757, 2059452745, 2059452739, 2059452733]"
195846786,residential,Unnamed,"[2062627560, 2516909566, 2062627558, 2062627554, 6094837618, 10826424633, 2062627555, 6094837619, 6094837620, 2062627564, 10826424631, 6094837621, 10826424632, 2062627566, 2062627571, 2062627577, 2062627600, 4500232021, 4500232019, 2062627573, 11844777246, 11844777247, 6094852801, 11844777248, 2062627598, 2062627578, 11844777250, 11844777251, 11844777249, 2062627596, 6094861038, 11844777252, 2062627587, 2062627604, 2062627612, 2062627623, 2062627646, 2062627669, 2062627683, 2516915721, 2062627680, 2516916710, 5047796829, 2062627705, 5052933786, 5047796828, 2101169595, 1480919439, 5074992408, 2062627730]"
195846787,residential,Unnamed,"[2062627740, 2062627764, 5279055248, 5279055249, 2062627771, 8392518414, 2062627722, 2164853587, 3535737801]"
195846788,track,Unnamed,"[2062627499, 2062627495, 2062627493, 2062627489, 2062627483, 2062627477, 2062627472, 2062627465, 2062627461, 2062627457, 2062627456, 2062627452, 2062627450, 2062627449, 2062627447, 2062627446, 2062627444, 2062627442, 2062627438, 2062627432, 2062627428, 2062627415, 2062627404, 2062627399, 2062627392, 2062627389, 2062627388, 2062627386, 2062627384, 2062627381, 2062627379, 2062627378, 2062627376, 2062627375, 2062627372, 2062627369, 2062627367, 2062627364, 2062627353, 2062627351, 2062627348, 2062627346, 2062627343, 2062627341, 913495180, 2062627337, 2062627335, 2062627333, 2062627330, 2062627327, 2062627324, 2062627325, 2062627322, 2062627321, 2062627318, 2062627315, 2062627314, 3483260581, 2062627313, 2062627316, 2062627317, 3483260582, 2062627319, 2062627320, 2062627323, 2062627326, 3483260526, 2062627328, 2062627329, 2062627331, 2062627332, 2062627334, 3294132494, 2062627336, 2062627338, 2062627340, 2062627342, 2062627344, 2062627345, 2062627347, 2062627349, 2062627350, 2062627352, 2062627354, 2062627360, 2062627363, 2062627362, 2062627361, 2062627358, 2062627355, 2062627357, 2062627356, 2062627359, 2062627365, 2062627366, 2062627368, 2062627370, 2062627371, 2062627373, 2062627374, 3497131142, 2062627377, 2062627380, 2062627382, 2062627385, 2062627390, 2062627394, 2062627397, 2062627401, 2062627403, 2062627413, 2062627423, 2062627436, 2062627440, 2062627455, 2062627464, 2062627487, 2062627486, 2062627476, 2062627462, 2062627454, 2062627445, 2062627437, 2062627433, 2062627427, 9763382013, 2062627405, 9763395618, 3497131157]"
195846790,residential,Unnamed,"[2062627776, 2062627779]"
195846791,unclassified,Unnamed,"[2062627881, 2062627888, 2062627906, 6091831651, 2062627919, 2062627931, 10564154637, 2062627929, 2062627910, 977632883]"
195846792,residential,Unnamed,"[913495180, 913495182, 913495184, 913495186, 913495189, 913495190, 913495192, 913495194, 913495196, 913495197, 913495199, 913495200, 913495204, 913495207, 913495210, 913495212, 913495217, 913495219, 913495221, 913495228, 913495229, 913495232, 3483193294, 336242012]"
195846793,unclassified,Unnamed,"[2062627918, 10564154629, 2062627940, 8403679121, 2760044984, 2062627957, 2516806420, 4515005136, 2062627964, 2062627966, 3053371163, 13144481019, 2062627970]"
195846794,tertiary,Unnamed,"[2062627938, 2062627935, 2062627928, 2062627916, 2062627907, 2062627899, 2062627892, 2062627877, 2062627872, 2062627866, 2062627858, 2062627853, 2062627851, 2062627847, 2062627845, 2062627842, 2062627840, 2062627837, 2062627835, 2062627832, 2062627826, 2062627824, 2062627823]"
195846795,residential,Unnamed,"[2062627771, 2062627776, 3535737828]"
195846796,track,Unnamed,"[2062627312, 3483189402, 2062627300, 2062627304, 2062627301, 2062627306, 2062627302, 2062627297, 2062627295, 2062627290, 2062627282, 2062627277, 2062627264, 2062627261]"
195846797,residential,Unnamed,"[2062627389, 2062627391, 2062627396, 2062627400, 2062627407, 2062627418, 2062627422, 2062627426, 2062627431, 2062627434, 2062627430, 2062627425, 2062627421, 2062627419, 2062627412, 2062627408, 2062627409, 2062627417, 2062627429, 2062627441, 2062627451, 2062627459, 2062627468, 2062627475, 9683928815, 2062627479, 2062627481, 2062627480, 2062627474, 2062627471, 2062627469, 2062627467, 3497131287, 3497131164, 3497131158, 9683986595, 9683986596, 3497131256, 9683928806, 3497131260, 2062627405]"
195846798,residential,Unnamed,"[2062627664, 2062627654, 3060504445, 8384584937, 2062627659, 2062627684, 2062627697, 2062627715, 6095124669, 2062627740, 2062627734, 8392518811, 2062627744, 5047673799, 5047673800, 2062627730, 2062627718, 2062627701, 2062627692, 5047796787, 5047796786, 6095035866, 6095035867, 2062627652, 2062627636, 2062627643, 2062627631, 6094785075, 8391055094, 3060504439, 2062627634]"
195846799,track,Unnamed,"[2062627526, 2062627522, 2062627520, 2062627521, 2062627525, 2062627528, 2062627530, 2062627532, 2062627533, 2062627534, 2062627536, 2062627537, 2062627539, 2062627541, 2062627543, 2062627545, 2062627547, 2062627550, 2062627551, 2062627549, 2062627548, 2062627546, 2062627544, 2062627542, 2062627540, 2062627538, 2062627535, 2062627531, 2062627529, 2062627527, 2062627524, 3294107749, 2062627519, 2062627518, 2062627515, 2062627517, 2062627514, 2062627513, 2062627512, 2062627510, 2062627509, 2062627508, 2062627507, 2062627506, 2062627505, 2062627504, 2062627503, 2062627502, 2062627501, 2062627500, 2062627498, 2062627497, 2062627496, 2062627494, 2062627492, 2062627491, 2062627490, 2062627488, 2062627487]"
195846800,unclassified,Unnamed,"[7257108612, 2062627950, 9627926740, 2062627939, 2062627923, 3492155360, 2062627891, 7797784410, 2101169638, 2062627844, 3355323542, 2062627829, 8387060618, 10110917434, 2062627926, 3499585042, 2062627865, 9049691139, 2062627846]"
195846801,tertiary,Unnamed,"[2062627823, 2062627822, 2062627821, 2062627820, 2062627819, 2062627818, 2062627817, 2062627816, 2062627815, 2062627814, 2062627813, 2062627812, 2062627810, 2062627809, 2062627808, 2062627807, 2062627805, 2062627804, 2062627803, 2062627802, 2521180340, 2062627801, 2062627800, 2062627799, 2062627797, 2062627796, 11036932684, 2062627793, 2062627790, 11036932704, 2062627789, 2062627786, 2062627784, 3463256718, 2062627780, 2062627777, 2062627775, 2062627772, 2062627768, 2062627762, 2062627757, 2062627753, 2062627749, 11036992056, 2062627733, 2062627727, 11957654097, 2062627716, 2062627712, 11036992008, 2053906829, 2062627706, 2062627703, 2062627698, 2062627695, 2062627686, 2062627673, 2062627657, 2062627651, 2062627645]"
195846803,track,Unnamed,"[2062627464, 2062627482, 2062627484, 2062627485, 2062627478, 2062627473, 2062627470, 2062627466, 2062627458]"
195847836,unclassified,Unnamed,"[4529384147, 2062636513, 2062636512, 3491501099, 2062636510, 1818544223]"
195856313,service,Unnamed,"[2062695692, 2062695728, 2062695758]"
195858821,trunk,Kathmandu Ringroad,"[945656945, 10944007001, 253302555]"
195858822,trunk,Kathmandu Ringroad,"[564118343, 945656945]"
195860730,unclassified,Unnamed,"[977632959, 2062725907, 2062725950, 2062725911, 2062725845, 1123078594]"
196086115,service,Unnamed,"[2064586561, 2064586579, 2127168048, 2064586587, 2064586593, 2064586599, 2064586601, 2064586602, 2064586600, 2064586596, 2064586589, 2064586588, 2064586587]"
196086116,service,Unnamed,"[2064586641, 2064586653]"
196086118,service,Unnamed,"[2064586604, 2064586620, 3047062670]"
196086119,footway,Unnamed,"[1963985647, 8422396064, 2064586654, 2064586661, 2064586665, 2064586667]"
196092987,track,Unnamed,"[2062627300, 2064653394, 2064653390, 2064653381, 2064653373, 2064653369, 2064653367, 2064653362, 2064653359, 2064653355, 2064653349, 2064653343, 2064653340, 3483189449, 2064653347, 2064653351]"
196249780,path,Unnamed,"[2066015922, 2066015920, 2066015918, 8524936330, 6102672295, 6102672296, 8404880137]"
196261763,residential,Pandol Marga,"[2066112759, 10803813512, 10803813511, 10803813513, 2066112760, 2066112761]"
196261764,tertiary,नेपालटार पुल,"[2066112764, 3489221744, 2066112765]"
196261765,tertiary,Ratna Park - Phutang,"[1523325014, 3489094954, 2066112765]"
196261769,residential,मनमाइजु नायापुल,"[2066112768, 2066112770]"
196261771,residential,Unnamed,"[1835512170, 2066112771, 2066112772, 2066112774, 2066112773, 2066112775, 6092470580, 2066112778, 2066112779, 2066112780, 2066112781, 2066112782, 6092470585, 2066112783, 2066112784, 2066112785, 2066112786, 2066112787, 2066112788, 2066112789, 2066112790, 2066112791]"
196261774,residential,Unnamed,"[3476866807, 1523325330, 4975974296, 4975974295, 1523325345, 3476866837, 1523325360, 3103568963, 3103568947, 3489303733, 3103568952, 3103568944, 3103568978, 3103569016, 3103569007, 3103568999, 3103569014, 3103568992, 3103569020, 3103568945, 3103568961, 3103568979, 3493628141, 3103568985, 3483461091, 3103568956, 3493628184, 3493628181, 3103568951, 3103568962, 3483461069, 3103569005, 3103568988, 3103568942, 3103568976, 3103568983, 3103569018, 3491569553, 3103568993]"
196269536,primary,Unnamed,"[1273136909, 12721861038, 3455130686, 3455131597, 3455130680, 3455131603, 3455130685, 3455131595, 3455130688, 3455130677, 1273136740]"
196269537,primary,Unnamed,"[1273136909, 12721861037, 12721861039, 3455130675, 3455130684, 3455130676, 3455131608, 3455131596, 3455130692, 3455130690, 3455131602, 977642700, 12724782462, 1968450265, 977642699, 1968450301, 13001010479, 6294660685, 13001010480, 6540538696]"
196269539,primary,Unnamed,"[1273136740, 1968450309, 1803547399, 1803547398, 1803547397, 6540538690, 1803547395]"
196277319,trunk,Kathmandu Ringroad,"[1924770794, 1924770781, 31304220, 6287083162, 31304219, 5302200683, 5310894605, 3343802041, 5310894606, 31304217, 1926678600, 1924771869, 1317078042]"
196278933,residential,Unnamed,"[1835462087, 2066262009, 2066262040, 3489564931]"
196281724,primary,Unnamed,"[2004031746, 9514971633, 9514971632, 9514969274, 1795312012, 9514971631, 1837853573, 296319791, 6126295460, 3188112325, 314180814, 3188112324, 1992103804, 3188112323, 1490246645, 5720211160, 9514971734, 9514971733, 9514971621, 9514971637, 3188112322]"
196281727,pedestrian,Umakunda Marga,"[1835420751, 12679604717, 2041750927, 1835420733, 1835420725, 1835420721, 8484347727, 1835420703, 6084627257, 1835420700, 3081301949, 2216094361]"
196281733,primary,सामा मार्ग,"[2004031746, 9514971634, 3499239714, 9514971781, 296319783]"
196627628,track,Mali road,"[1651322076, 3561073560, 2069355595, 2069355594, 2069355596, 2069355600, 2069355598, 2069355599, 3487201983, 2069355593, 4516441453, 2069355597, 2036039123]"
196631134,residential,Unnamed,"[1866803571, 7645078522, 2069377365, 2069377374, 2069377373]"
196631135,unclassified,Unnamed,"[2069377372, 3060473429, 3060473468, 3060473532, 2069377367, 3060473419, 2069377371, 3060473353, 2069377375, 3060473397, 9696900902, 2069377370, 3060473384, 2069377363, 2069377364]"
196631136,unclassified,Unnamed,"[1124409597, 1124409598, 1124409599, 1124409600, 1124409601, 1124409602, 1124409603, 1900070872, 3497131117, 1124409604, 1124409605, 3294107717, 1124409606]"
196632433,residential,Unnamed,"[2069390834, 7645078565, 3403374312, 2390209212, 1836317835]"
196723109,service,Unnamed,"[1273477864, 1273477926]"
196723110,residential,Chinnamasta Galli,"[4976577291, 4976577292, 1382902901, 4976577293, 1382902895, 4366017606, 1382902884, 1382902880, 1382902876]"
196810771,residential,Panga Road,"[2071067888, 2071067887, 2071067886, 2071067885, 3038388248, 2071067884, 2071067883, 2071067882, 2071067881, 2071067880, 2071067879, 2071067878, 2039710712]"
196833770,living_street,Unnamed,"[2071264427, 2071264432]"
196833771,living_street,Unnamed,"[3518753760, 3518753795, 2071264455, 2071264438]"
196833773,living_street,Sunrise colony Marga,"[2071264459, 2071264452, 2071264467, 2071264436, 2071264457, 2071264438, 2071264461, 2071264426]"
196833775,living_street,Unnamed,"[2071264465, 2071264428, 10928122881, 10928122882, 2071264442, 2071264432, 2071264434, 2071264457]"
196838734,residential,Unnamed,"[2071315827, 2071315829, 2071315834, 2071315843, 2071315849, 2071315866, 2071315878, 2071315886, 6426272061, 2071315879, 2071315857]"
196838735,residential,Do-Cha marg,"[2071315806, 6426272066, 2071315821, 6426272065, 6426272064, 2071315828, 6426272063, 2071315833]"
196839209,residential,NarayanGopal Marg,"[2071321931, 2071321913, 2071321910, 2071321914, 2071321918, 2071321919, 2071321923, 2071321925, 6426272062, 2071321927, 2071321929, 2071321933, 6079963497, 6079963496, 6079963495]"
196839220,residential,Unnamed,"[2071321910, 2071321907, 2071321901, 6426272068, 2071321897, 6426272067, 2071321890, 6426272069, 2071321885, 6426272070, 6426272073, 10806718439, 10806718438, 2071321877]"
196839704,residential,Unnamed,"[2071327114, 2071327115]"
196868000,residential,Krishna Dhara Marg,"[2071631615, 2071631652, 2071631680, 2071631695, 2071631709, 2071631714, 2071631723, 2071631722, 2071631716, 8431363723, 2262531876]"
196868001,residential,Unnamed,"[2071631546, 12718204751, 2071631502, 6426272399, 2071631496, 6426272400, 2071631507, 2071631547, 2071631559, 2074073651, 2074073647, 2074073623]"
